,player_name,player_birth,player_physical,player_no,player_position,player_exprience,player_payment,player_salaly,player_draft,player_join
67592,최민국,1995년 08월 05일,183cm/102kg,92,투수(우투우타),광주서림초-충장중-진흥고-재능대,,,17 롯데 2차 9라운드 83순위,
67598,번즈,1990년 08월 07일,188cm/93kg,98,내야수(우투우타),미국 Kentucky(대),,,17 롯데 자유선발,17롯데
67603,이승호,1999년 02월 08일,187cm/95kg,33,투수(좌투좌타),김해삼성초-개성중-경남고-KIA-넥센,15000만원,10000만원,17 KIA 2차 1라운드 4순위,18넥센
67604,강이준,1998년 04월 07일,190cm/94kg,11,투수(우투우타),발산초-덕수중-구리인창고-KIA-상무,7000만원,2800만원,17 KIA 2차 4라운드 34순위,19KIA
67606,송후섭,1997년 06월 18일,190cm/95kg,01,투수(우투우타),양덕초-거제외포중-개성고,6000만원,3000만원,17 KIA 2차 5라운드 44순위,
67608,김용인,1994년 06월 30일,179cm/75kg,08,투수(좌투좌타),인헌초-선린중-덕수고-성균관대,,,17 KIA 2차 6라운드 54순위,
67609,박정우,1998년 02월 01일,175cm/68kg,0,외야수(좌투좌타),역삼초-언북중-덕수고,5000만원,3000만원,17 KIA 2차 7라운드 64순위,21KIA
67610,김석환,1999년 02월 28일,187cm/97kg,36,내야수(좌투좌타),광주서석초-광주동성중-광주동성고,,,17 KIA 2차 3라운드 24순위,17KIA
67611,최승주,1998년 07월 22일,178cm/85kg,05,내야수(우투좌타),인창초-구리인창중-야탑고,4000만원,3000만원,17 KIA 2차 8라운드 74순위,
67640,유승철,1998년 03월 02일,184cm/87kg,21,투수(우투양타),순천북초-순천이수중-효천고,,,17 KIA 1차,17KIA
67644,이정훈,1994년 12월 07일,185cm/90kg,32,포수(우투좌타),교문초-배재중-휘문고-경희대-KIA-상무,3000만원,3000만원,17 KIA 2차 10라운드 94순위,17KIA
67645,팻딘,1989년 05월 25일,185cm/88kg,45,투수(좌투좌타),미국 Boston(대),,,17 KIA 자유선발,17KIA
67646,박진태,1994년 10월 19일,180cm/83kg,46,투수(우투우타),미성초-성남중-성남고-건국대-KIA-상무,11000만원,5000만원,17 KIA 2차 2라운드 14순위,17KIA
67647,이동희,1993년 08월 31일,185cm/90kg,047,투수(우투우타),학강초-대치중-경기고-동강대,,,17 KIA 육성선수,
67650,버나디나,1984년 06월 12일,188cm/95kg,50,외야수(좌투좌타),네덜란드 Voorben Praktyk(고),,,17 KIA 자유선발,17KIA
67668,정윤환,1998년 01월 19일,180cm/80kg,68,투수(우투우타),광주서림초-충장중-진흥고,,,17 KIA 2차 9라운드 84순위,17KIA
67684,배요한,1974년 10월 24일,187cm/94kg,84,(우투우타),남목초-현대중-현대고-안동대,,,,17KIA코치
67694,정상옥,1984년 07월 22일,173cm/92kg,94,(우투우타),매산초-해룡중-함평고-동신대,,,,17KIA코치
67695,고영득,1986년 07월 18일,165cm/81kg,95,(우투우타),학운초-학운중-조대부고-동신대,,,,17KIA코치
67703,박상원,1994년 09월 09일,189cm/88kg,61,투수(우투우타),백운초-서울이수중-휘문고-연세대,8000만원,11000만원,17 한화 2차 3라운드 25순위,17한화
67708,김지훈,1998년 07월 07일,181cm/79kg,108,투수(우투우타),삼일초-중앙중-소래고,,,17 한화 2차 6라운드 55순위,17한화
67709,여인태,1997년 11월 26일,188cm/88kg,04,투수(우투우타),중대초-배재중-성남고,,,17 한화 2차 5라운드 45순위,
67711,김기탁,1998년 09월 30일,182cm/82kg,29,투수(좌투좌타),분성초(장유리틀)-내동중-김해고,4000만원,3300만원,17 한화 2차 8라운드 75순위,20한화
67716,박진수,1998년 05월 06일,188cm/88kg,116,외야수(우투우타),광주서석초-광주동성중-광주동성고,,,17 한화 2차 7라운드 65순위,
67718,김명서,1998년 12월 22일,192cm/84kg,91,내야수(우투우타),고명초-배재중-청원고,,,17 한화 2차 10라운드 95순위,
67719,이주형,1998년 10월 01일,183cm/83kg,93,투수(우투우타),광주화정초-광주동성중-광주동성고,,,17 한화 2차 9라운드 85순위,
67737,김진영,1992년 04월 16일,180cm/89kg,37,투수(우투우타),경희초(도봉구리틀)-홍은중-덕수고,,7900만원,17 한화 2차 1라운드 5순위,10시카고컵스
67742,비야누에바,1983년 11월 28일,188cm/100kg,42,투수(우투우타),도미니카 아메리카스 비컬추라고,,,17 한화 자유선발,17한화
67748,오간도,1983년 10월 05일,196cm/91kg,48,투수(우투우타),도미니카 San Pedro(고),,,17 한화 자유선발,17한화
67760,원혁재,1995년 01월 29일,177cm/80kg,03,외야수(좌투좌타),서울이수초(서초구리틀)-서울이수중-장충고-홍익대,,,17 한화 2차 4라운드 35순위,18한화
67762,김성훈,1998년 02월 04일,186cm/83kg,61,투수(우투우타),구룡초(남양주리틀)-잠신중-경기고,,,17 한화 2차 2라운드 15순위,17한화
67768,김태욱,1998년 04월 15일,187cm/88kg,91,투수(좌투좌타),온양초-온양중-북일고,16000만원,3000만원,17 한화 1차,17한화
67781,나카시마,1962년 07월 27일,188cm/92kg,81,(우투우타),일본 야나가와고,,,,17한화코치
67800,김기태,1990년 06월 15일,176cm/75kg,,(우투우타),배봉초-전동중-동대부고-국민대,,,,17SK코치
67801,조문성,1987년 10월 21일,178cm/83kg,,(우투우타),경동초-경신중-경신고-경희대,,,,17SK코치
67802,최현석,1984년 10월 29일,176cm/70kg,,(우투우타),신학초-신방학중-신일고-North Carolina(대),,,,16SK코치
67803,이재록,1994년 04월 13일,170cm/65kg,8,외야수(우투좌타),서울청구초-홍은중-장충고-연세대-SK,4000만원,3000만원,17 SK 2차 7라운드 66순위,
67804,김두환,1994년 07월 21일,175cm/72kg,04,내야수(우투우타),대일초-매송중-유신고-인하대,,,17 SK 2차 8라운드 76순위,
67805,정영광,1998년 02월 05일,183cm/83kg,98,투수(우투우타),소양초-휘문중-휘문고,,,17 SK 2차 9라운드 86순위,
67806,김표승,1997년 05월 15일,186cm/86kg,40,투수(우언우타),동방초-경주중-경주고-SK,7000만원,3000만원,17 SK 2차 4라운드 36순위,
67807,이정범,1998년 04월 10일,178cm/88kg,58,외야수(좌투좌타),인천숭의초-동인천중-인천고-SK,6000만원,3000만원,17 SK 2차 5라운드 46순위,
67815,다이아몬드,1986년 07월 30일,191cm/93kg,15,투수(좌투좌타),미국 SUNY Binghamton(대),,,17 SK 자유선발,17SK
67827,워스,1985년 09월 30일,185cm/88kg,27,내야수(우투우타),미국 Pepperdine(대),,,17 SK 자유선발,17SK
67828,김성민,1994년 04월 26일,181cm/90kg,21,투수(좌투좌타),대구옥산초-경복중-대구상원고-일본경제대-SK-넥센,13000만원,6000만원,17 SK 2차 1라운드 6순위,17SK
67840,남윤성,1987년 08월 04일,191cm/95kg,40,투수(좌투좌타),성동초-신일중-신일고,,,17 SK 2차 6라운드 56순위,06텍사스
67845,밴와트,1986년 02월 14일,191cm/100kg,37,투수(우투우타),미국 고다드고-미국 위치타대-SK,,,14 SK 자유선발,14SK
67863,이원준,1998년 07월 02일,191cm/100kg,55,투수(우투우타),서현초(용인수지구리틀)-매송중-야탑고-SK-상무,17000만원,3000만원,17 SK 1차,17SK
67872,로맥,1985년 09월 30일,188cm/100kg,27,내야수(우투우타),캐나다 Lucas Secondary(고)-SK,,900000달러,17 SK 자유선발,17SK
67884,예이츠,1953년 06월 20일,170cm/70kg,84,(우투우타),미국 South Alabama(대),,,,17SK코치
67887,데이브존,1954년 10월 02일,185cm/85kg,87,(우투우타),미국 사우스이스트 미저리주립대,,,,17SK코치
67888,힐만,1963년 01월 04일,178cm/81kg,88,(우투우타),미국 Texas at Arlington(대),,,,17SK감독
67890,남지훈,1996년 06월 21일,185cm/90kg,90,투수(우투우타),수진초(광주리틀)-성일중-유신고-영동대,,,17 SK 육성선수,
67893,박성한,1998년 03월 30일,180cm/77kg,2,내야수(우투좌타),여수초-여수중-효천고-SK-상무-SK,9000만원,3000만원,17 SK 2차 2라운드 16순위,17SK
67894,권기영,1999년 02월 04일,180cm/90kg,57,포수(우투우타),축현초-재능중-제물포고-SK,8000만원,2700만원,17 SK 2차 3라운드 26순위,17SK
67900,김민수,1998년 07월 16일,180cm/83kg,5,내야수(우투우타),김해삼성초-개성중-부산고,4000만원,3000만원,17 NC 2차 7라운드 68순위,17NC
67901,김호민,1994년 05월 01일,181cm/83kg,,투수(우투우타),동주초(마린스리틀)-부산중-부경고-동아대,4000만원,2700만원,17 NC 2차 8라운드 78순위,17NC
67902,강병무,1998년 04월 27일,177cm/82kg,102,투수(좌투좌타),대구옥산초-경복중-용마고,,,17 NC 2차 9라운드 88순위,17NC
67903,조무성,1994년 08월 12일,175cm/75kg,95,외야수(좌투좌타),본리초-경상중-경북고-동의대,,,17 NC 육성선수,
67905,천재환,1994년 04월 01일,181cm/83kg,00,외야수(우투우타),대전신흥초-공주중-화순고-고려대,,3000만원,17 NC 육성선수,
67907,김병재,1994년 05월 31일,180cm/80kg,94,외야수(좌투좌타),신도초-잠신중-충암고-연세대,,,17 NC 육성선수,
67935,스크럭스,1987년 09월 23일,183cm/98kg,35,내야수(우투우타),미국 Las Vegas(대),,,17 NC 자유선발,17NC
67944,신진호,1991년 10월 20일,186cm/103kg,48,투수(우투우타),화순초-화순중-화순고,,2800만원,17 NC 2차 1라운드 8순위,09캔자스시티
67948,맨쉽,1985년 01월 16일,187cm/95kg,48,투수(우투우타),미국 Notre Dame(대),,,17 NC 자유선발,17NC
67954,김진호,1998년 06월 07일,183cm/90kg,61,투수(우투우타),의왕부곡초-성일중-광주동성고-NC-경찰,9000만원,3000만원,17 NC 2차 2라운드 18순위,17NC
67956,김태현,1998년 03월 21일,188cm/95kg,29,투수(좌투좌타),김해삼성초-내동중-김해고-NC-경찰,30000만원,3000만원,17 NC 1차,17NC
67962,소이현,1999년 02월 09일,185cm/93kg,50,투수(우투우타),서울이수초-서울이수중-서울디자인고,8000만원,3100만원,17 NC 2차 3라운드 28순위,17NC
67984,김현종,1977년 04월 19일,178cm/90kg,84,(우투우타),금북초(성동리틀)-자양중-장충고,,,,17NC코치
67989,김영중,1998년 07월 02일,182cm/86kg,,투수(우투우타),군산남초-군산중-군산상고,7000만원,3000만원,17 NC 2차 4라운드 38순위,
67991,권법수,1997년 04월 05일,183cm/82kg,65,외야수(우투우타),선학초-재능중-제물포고,5000만원,3000만원,17 NC 2차 6라운드 58순위,17NC
67993,이재용,1999년 02월 28일,182cm/86kg,84,포수(우투우타),장자초(구리리틀)-자양중-배재고,6000만원,3000만원,17 NC 2차 5라운드 48순위,17NC
68000,김달환,1992년 11월 06일,178cm/92kg,100,내야수(우투좌타),백문초(구리리틀)-구리인창중-구리인창고-동의대,,,18 KT 육성선수,
68001,박우혁,1993년 09월 20일,170cm/73kg,88,(우투우타),전남대사대부고-동신대,,,,18경찰코치
68002,양승혁,1999년 09월 29일,173cm/68kg,102,내야수(우투좌타),태랑초(남양주리틀)-청원중-서울고,,,18 KT 육성선수,
68003,박준혁,1999년 08월 30일,184cm/76kg,58,외야수(우투우타),동오초(의정부리틀)-청량중-청원고,,2900만원,18 KT 육성선수,20KT
68013,오오타케,,cm/kg,133,투수(),,,,,
68020,오가타,,cm/kg,120,투수(),,,,,
68021,슈토,,cm/kg,121,내야수(),,,,,
68026,요시즈미,,cm/kg,26,투수(),,,,,
68027,스나가와,,cm/kg,127,내야수(),,,,,
68033,마스다,,cm/kg,33,내야수(),,,,,
68036,최건,1999년 04월 10일,183cm/92kg,117,투수(우투우타),서울이수초-대치중-장충고,11000만원,2900만원,18 KT 2차 2라운드 11순위,18KT
68039,히구라시,,cm/kg,139,외야수(),,,,,
68043,김민,1999년 04월 14일,187cm/92kg,19,투수(우투우타),인천숭의초-평촌중-유신고-KT-상무,30000만원,5500만원,18 KT 1차,18KT
68044,오스카,,cm/kg,144,외야수(),,,,,
68050,강백호,1999년 07월 29일,184cm/98kg,50,내야수(우투좌타),부천북초-서울이수중-서울고,45000만원,31000만원,18 KT 2차 1라운드 1순위,18KT
68056,타우라,,cm/kg,56,투수(),,,,,
68067,신병률,1996년 01월 30일,175cm/83kg,56,투수(우언우타),둔촌초-잠신중-휘문고-단국대,6000만원,3100만원,18 KT 2차 6라운드 51순위,18KT
68068,박시윤,1999년 03월 08일,185cm/90kg,67,투수(좌투좌타),울산대현초-마산제일중-용마고,9000만원,2700만원,18 KT 2차 3라운드 21순위,18KT
68069,고명성,1999년 04월 16일,178cm/68kg,3,내야수(우투우타),군산남초-군산남중-군산상고,,,18 KT 2차 4라운드 31순위,18KT
68087,이창엽,1995년 12월 16일,175cm/70kg,92,내야수(우투우타),대해초-대구대서중-대구상원고-한양대,,,18 KT 2차 9라운드 81순위,
68089,조대현,1999년 08월 06일,183cm/81kg,42,포수(우투우타),길동초-매송중-유신고,4000만원,2700만원,18 KT 2차 10라운드 91순위,
68092,한두솔,1997년 01월 15일,178cm/92kg,06,투수(좌투좌타),광주수창초-진흥중-광주제일고-일본 리세이샤전문학교-KT,,3000만원,18 KT 육성선수,18KT
68093,윤강찬,1998년 04월 24일,185cm/72kg,118,투수(우투우타),사파초-내동중-김해고,6000만원,2700만원,18 KT 2차 5라운드 41순위,
68096,백선기,1998년 08월 27일,186cm/70kg,94,외야수(좌투좌타),남도초-경상중-대구상원고,5000만원,2700만원,18 KT 2차 7라운드 61순위,
68097,박주현,1999년 08월 03일,184cm/83kg,97,투수(좌투좌타),철산초-영동중-충암고,,,18 KT 2차 8라운드 71순위,18KT
68100,최현준,1999년 04월 05일,178cm/73kg,68,내야수(우투좌타),효제초-배재중-서울고,8000만원,3000만원,18 LG 2차 3라운드 27순위,18LG
68103,가르시아,1985년 04월 12일,177cm/93kg,3,내야수(우투우타),쿠바 Ciego de Avila Maximo Gomez Baez(대),,,18 LG 자유선발,18LG
68106,이재원,1999년 07월 17일,192cm/100kg,52,외야수(우투우타),청주석교초-서울경원중-서울고,10000만원,3200만원,18 LG 2차 2라운드 17순위,20LG
68107,조선명,1998년 12월 30일,183cm/76kg,118,투수(우투우타),장내초-장내중-성지고,6000만원,3000만원,18 LG 2차 4라운드 37순위,
68109,김의준,1999년 10월 16일,183cm/80kg,115,투수(우투우타),학강초-광주동성중-광주동성고,5000만원,3000만원,18 LG 2차 6라운드 57순위,
68110,송찬의,1999년 02월 20일,182cm/77kg,113,내야수(우투우타),화곡초-선린중-선린인터넷고,5000만원,2700만원,18 LG 2차 7라운드 67순위,
68114,이나현,1998년 11월 20일,182cm/83kg,114,투수(우투우타),방배초-서울이수중-충암고,,,18 LG 2차 8라운드 77순위,
68117,최우혁,1995년 07월 19일,180cm/86kg,100,포수(우투우타),백원초-자양중-서울고-홍익대,3000만원,3000만원,18 LG 2차 9라운드 87순위,
68119,문성주,1997년 02월 20일,175cm/78kg,123,외야수(좌투좌타),포항서초-포항제철중-경북고-강릉영동대,3000만원,3100만원,18 LG 2차 10라운드 97순위,18LG
68124,최현성,1995년 01월 16일,cm/kg,124,외야수(우투좌타),,,,18 LG 육성선수,
68130,김영준,1999년 01월 12일,185cm/89kg,29,투수(우투우타),인천연학초-선린중-선린인터넷고,,,18 LG 1차,18LG
68135,윌슨,1989년 09월 25일,188cm/84kg,35,투수(우투우타),미국 Virginia(대),200000달러,1100000달러,18 LG 자유선발,18LG
68157,이강욱,1995년 07월 15일,185cm/90kg,57,투수(우투우타),안산해양초-덕수중-충암고-연세대,,,18 LG 2차 5라운드 47순위,18LG
68159,성동현,1999년 05월 18일,189cm/108kg,28,투수(우투우타),백마초-홍은중-장충고,,,18 LG 2차 1라운드 7순위,18LG
68200,김민규,1999년 05월 07일,183cm/90kg,19,투수(우투좌타),장평초(광진구리틀)-잠신중-휘문고,8000만원,5500만원,18 두산 2차 3라운드 30순위,18두산
68201,박성모,1995년 02월 22일,186cm/86kg,26,투수(좌투좌타),군산남초-군산남중-군산상고-인하대-두산-상무,4000만원,3000만원,18 두산 2차 7라운드 70순위,18두산
68204,권민석,1999년 02월 20일,184cm/74kg,7,내야수(우투우타),영랑초(수원영통리틀)-설악중-강릉고,3000만원,3500만원,18 두산 2차 10라운드 100순위,18두산
68205,전민재,1999년 06월 30일,181cm/73kg,36,내야수(우투우타),천안남산초-천안북중-대전고,7000만원,3000만원,18 두산 4라운드 40순위,18두산
68207,배창현,1998년 12월 09일,183cm/78kg,56,투수(좌투좌타),본리초-대구중-경북고,6000만원,2700만원,18 두산 2차 5라운드 50순위,18두산
68208,신현수,1999년 06월 10일,189cm/109kg,98,투수(우투우타),군산남초-군산중-대전고,,,18 두산 2차 8라운드 80순위,18두산
68209,정우석,1999년 10월 05일,188cm/90kg,63,투수(우투우타),서울이수초-휘문중-신일고,3000만원,3000만원,18 두산 2차 9라운드 90순위,18두산
